"tradingdate","close","open","high","low","volumn","pctchange"
2006-03-02 00:00:00.000,412.82,409.77,412.82,409.77,3.81,2.72
2006-03-01 00:00:00.000,401.9,402.15,402.15,401.9,1.98,2.88
2006-02-28 00:00:00.000,390.65,383.19,390.65,383.19,2.63,2.92
2006-02-27 00:00:00.000,379.57,377.4,379.57,377.4,2.13,1.63
2006-02-24 00:00:00.000,373.5,373.31,373.5,373.31,1.8,1.24
2006-02-23 00:00:00.000,368.93,367.91,368.93,367.91,1.64,1.23
2006-02-22 00:00:00.000,364.44,373.28,373.28,364.44,2.25,-0.55
2006-02-21 00:00:00.000,366.46,366.72,366.72,366.46,2.11,3.53
2006-02-20 00:00:00.000,353.96,351.45,353.96,351.45,1.75,4.16
2006-02-17 00:00:00.000,339.83,335.27,339.83,335.27,1.55,2.65
2006-02-16 00:00:00.000,331.06,330.8,331.06,330.8,2.25,1.03
2006-02-15 00:00:00.000,327.67,327.1,327.67,327.1,1.41,0.64
2006-02-14 00:00:00.000,325.59,324.61,325.59,324.61,2.53,0.35
2006-02-13 00:00:00.000,324.46,324.69,324.69,324.46,3.72,-0.22
2006-02-10 00:00:00.000,325.17,322.57,325.17,322.57,2.45,-0.11
2006-02-09 00:00:00.000,325.54,325.3,325.54,325.3,4.81,0.17
2006-02-08 00:00:00.000,325.0,324.28,325.0,324.28,4.26,1.9
2006-02-07 00:00:00.000,318.95,317.43,318.95,317.43,1.33,1.86
2006-02-06 00:00:00.000,313.14,314.03,314.03,313.14,1.39,0.26
2006-01-27 00:00:00.000,312.32,312.29,312.32,312.29,0.38,-0.31
2006-01-26 00:00:00.000,313.3,312.92,313.3,312.92,0.69,0.78
2006-01-25 00:00:00.000,310.86,307.06,310.86,307.06,1.56,1.31
2006-01-24 00:00:00.000,306.84,308.21,308.21,306.84,1.52,-0.48
2006-01-23 00:00:00.000,308.31,313.49,313.49,308.31,2.68,-1.62
2006-01-20 00:00:00.000,313.38,316.64,316.64,313.38,0.71,0.92
2006-01-19 00:00:00.000,310.52,310.64,310.64,310.52,4.95,0.05
2006-01-18 00:00:00.000,310.38,309.9,310.38,309.9,2.63,0.47
2006-01-17 00:00:00.000,308.94,307.79,308.94,307.79,2.63,0.69
2006-01-13 00:00:00.000,306.83,305.82,306.83,305.82,2.63,0.85
2006-01-12 00:00:00.000,304.23,304.3,304.3,304.23,1.24,-0.24
2006-01-11 00:00:00.000,304.96,305.82,305.82,304.96,1.16,-0.45
2006-01-10 00:00:00.000,306.35,306.75,306.75,306.35,1.59,0.01
2006-01-09 00:00:00.000,306.31,307.76,307.76,306.31,2.75,-0.39
2006-01-06 00:00:00.000,307.5,307.47,307.5,307.47,4.0,0.26
2006-01-05 00:00:00.000,306.71,305.59,306.71,305.59,1.09,0.53
2006-01-04 00:00:00.000,305.09,305.3,305.3,305.09,2.09,-0.06
2006-01-03 00:00:00.000,305.28,306.86,306.86,305.28,0.32,-0.72
2005-12-30 00:00:00.000,307.5,310.46,310.46,307.5,0.73,-0.42
2005-12-29 00:00:00.000,308.8,306.6,308.8,306.6,3.17,0.48
2005-12-28 00:00:00.000,307.32,307.59,307.59,307.32,1.27,-0.36
2005-12-27 00:00:00.000,308.42,309.7,309.7,308.42,1.47,-0.27
2005-12-26 00:00:00.000,309.26,309.56,309.56,309.26,0.84,0.04
2005-12-23 00:00:00.000,309.14,309.67,309.67,309.14,2.1,-0.26
2005-12-22 00:00:00.000,309.96,308.43,309.96,308.43,2.28,-0.22
2005-12-21 00:00:00.000,310.64,310.68,310.68,310.64,3.81,-0.38
2005-12-20 00:00:00.000,311.83,313.66,314.22,313.66,1.09,0.07
2005-12-19 00:00:00.000,311.6,314.22,314.22,311.6,0.92,-0.92
2005-12-16 00:00:00.000,314.49,314.57,314.57,314.49,0.56,0.13
2005-12-15 00:00:00.000,314.08,315.47,315.47,314.08,0.87,-0.27
2005-12-14 00:00:00.000,314.94,316.55,316.55,314.94,4.32,-0.57
2005-12-13 00:00:00.000,316.73,316.8,316.8,316.73,0.78,-0.05
2005-12-12 00:00:00.000,316.88,317.75,317.75,316.88,0.81,0.35
2005-12-09 00:00:00.000,315.79,314.24,315.79,314.24,1.5,0.86
2005-12-08 00:00:00.000,313.09,312.83,313.09,312.83,3.37,0.25
2005-12-07 00:00:00.000,312.31,312.4,312.4,312.31,2.65,0.01
2005-12-06 00:00:00.000,312.29,312.43,312.43,312.29,0.43,-0.18
2005-12-05 00:00:00.000,312.86,312.53,312.86,312.53,0.8,0.14
2005-12-02 00:00:00.000,312.43,313.01,313.01,312.43,0.62,0.11
2005-12-01 00:00:00.000,312.09,311.22,312.09,311.22,0.89,0.24
2005-11-30 00:00:00.000,311.33,309.16,311.33,309.16,1.14,1.16
2005-11-29 00:00:00.000,307.77,306.19,307.77,306.19,0.87,-0.13
2005-11-28 00:00:00.000,308.18,310.42,310.42,308.18,1.76,-0.42
2005-11-25 00:00:00.000,309.47,306.53,309.47,306.53,1.06,2.55
2005-11-24 00:00:00.000,301.78,301.82,301.82,301.78,1.59,-1.22
2005-11-23 00:00:00.000,305.5,307.78,307.78,305.5,2.87,-0.98
2005-11-22 00:00:00.000,308.53,310.84,310.84,308.53,1.11,-1.05
2005-11-21 00:00:00.000,311.8,312.72,312.72,311.8,2.48,-0.22
2005-11-18 00:00:00.000,312.5,312.58,312.58,312.5,0.74,-0.45
2005-11-17 00:00:00.000,313.91,314.85,314.85,313.91,1.1,-0.63
2005-11-16 00:00:00.000,315.9,316.16,316.16,315.9,0.56,-0.37
2005-11-15 00:00:00.000,317.06,318.47,318.47,317.06,1.18,-0.24
2005-11-14 00:00:00.000,317.83,317.77,317.83,317.77,2.84,0.03
2005-11-11 00:00:00.000,317.73,318.52,318.52,317.73,0.85,-0.44
2005-11-10 00:00:00.000,319.13,320.81,320.81,319.13,5.4,-0.45
2005-11-09 00:00:00.000,320.56,321.32,321.32,320.56,1.65,-0.25
2005-11-08 00:00:00.000,321.35,322.81,322.81,321.35,3.92,-0.38
2005-11-07 00:00:00.000,322.59,321.52,322.59,321.52,1.76,0.45
2005-11-04 00:00:00.000,321.15,325.25,325.25,321.15,1.15,-0.42
2005-11-03 00:00:00.000,322.52,321.99,322.52,321.99,1.81,2.21
2005-11-02 00:00:00.000,315.56,314.6,315.56,314.6,2.55,1.63
2005-11-01 00:00:00.000,310.51,310.34,310.51,310.34,1.59,1.01
2005-10-31 00:00:00.000,307.4,307.31,307.4,307.31,2.72,0.66
2005-10-28 00:00:00.000,305.38,305.4,305.4,305.38,2.28,1.46
2005-10-27 00:00:00.000,300.98,297.95,300.98,297.95,1.49,0.15
2005-10-26 00:00:00.000,300.53,302.14,302.14,300.53,2.37,-1.5
2005-10-25 00:00:00.000,305.11,306.28,306.28,305.11,2.71,-0.58
2005-10-24 00:00:00.000,306.9,306.57,306.9,306.57,7.04,0.06
2005-10-21 00:00:00.000,306.72,307.27,307.27,306.72,2.31,-0.11
2005-10-20 00:00:00.000,307.05,307.71,307.71,307.05,3.24,0.19
2005-10-19 00:00:00.000,306.46,305.19,306.46,305.19,4.04,-0.21
2005-10-18 00:00:00.000,307.09,311.39,311.39,307.09,2.54,-1.0
2005-10-17 00:00:00.000,310.2,310.01,310.2,310.01,3.35,2.01
2005-10-14 00:00:00.000,304.1,302.7,304.1,302.7,1.9,1.79
2005-10-13 00:00:00.000,298.74,296.59,298.74,296.59,2.78,2.19
2005-10-12 00:00:00.000,292.35,291.88,292.35,291.88,3.01,0.35
2005-10-11 00:00:00.000,291.34,291.98,291.98,291.34,2.44,-0.26
2005-10-10 00:00:00.000,292.11,292.45,292.45,292.11,1.96,0.28
2005-10-07 00:00:00.000,291.3,289.68,291.3,289.68,3.13,1.1
2005-10-06 00:00:00.000,288.14,286.96,288.14,286.96,1.58,0.63
2005-10-05 00:00:00.000,286.34,285.01,286.34,285.01,1.37,0.87
2005-10-04 00:00:00.000,283.86,285.55,285.55,283.86,1.61,-0.75
2005-10-03 00:00:00.000,286.0,289.95,289.95,286.0,1.64,-1.15
2005-09-30 00:00:00.000,289.33,289.18,289.33,289.18,1.51,4.85
2005-09-29 00:00:00.000,275.95,275.97,275.97,275.95,0.76,0.12
2005-09-28 00:00:00.000,275.63,275.62,275.63,275.62,2.18,-0.31
2005-09-27 00:00:00.000,276.49,277.18,277.18,276.49,2.21,-0.38
2005-09-26 00:00:00.000,277.54,278.84,278.84,277.54,4.09,-0.29
2005-09-23 00:00:00.000,278.35,281.28,281.28,278.35,0.96,-0.73
2005-09-22 00:00:00.000,280.4,277.78,280.4,277.78,2.78,1.37
2005-09-21 00:00:00.000,276.61,288.46,288.46,276.61,1.74,-3.28
2005-09-20 00:00:00.000,285.99,284.55,285.99,284.55,2.41,4.07
2005-09-19 00:00:00.000,274.81,270.07,274.81,270.07,1.88,2.51
2005-09-16 00:00:00.000,268.08,268.19,268.19,268.08,0.88,0.98
2005-09-15 00:00:00.000,265.49,265.03,265.49,265.03,1.75,0.55
2005-09-14 00:00:00.000,264.03,264.51,264.51,264.03,3.06,-0.02
2005-09-13 00:00:00.000,264.09,263.41,264.09,263.41,1.09,0.73
2005-09-12 00:00:00.000,262.18,262.9,262.9,262.18,3.01,0.85
2005-09-09 00:00:00.000,259.96,260.45,260.45,259.96,1.74,-0.25
2005-09-08 00:00:00.000,260.61,262.27,262.27,260.61,1.37,0.4
2005-09-07 00:00:00.000,259.57,258.73,259.57,258.73,4.25,0.77
2005-09-06 00:00:00.000,257.58,255.68,257.58,255.68,0.5,0.79
2005-09-05 00:00:00.000,255.55,254.56,255.55,254.56,6.66,0.24
2005-09-01 00:00:00.000,254.95,255.02,255.02,254.95,0.37,0.18
2005-08-31 00:00:00.000,254.5,256.23,256.23,254.5,1.52,-0.56
2005-08-30 00:00:00.000,255.94,255.92,255.94,255.92,0.89,0.88
2005-08-29 00:00:00.000,253.7,251.05,253.7,251.05,1.06,1.59
2005-08-26 00:00:00.000,249.74,249.38,249.74,249.38,2.77,0.27
2005-08-25 00:00:00.000,249.07,248.64,249.07,248.64,0.79,0.27
2005-08-24 00:00:00.000,248.41,247.98,248.41,247.98,1.58,0.09
2005-08-23 00:00:00.000,248.19,247.89,248.19,247.89,1.2,0.11
2005-08-22 00:00:00.000,247.91,247.82,247.91,247.82,1.87,0.03
2005-08-19 00:00:00.000,247.84,247.47,247.84,247.47,0.43,0.2
2005-08-18 00:00:00.000,247.35,247.3,247.35,247.3,1.74,0.01
2005-08-17 00:00:00.000,247.33,247.46,247.46,247.33,1.72,-0.08
2005-08-16 00:00:00.000,247.53,247.9,247.9,247.53,1.42,-0.29
2005-08-15 00:00:00.000,248.24,249.09,249.09,248.24,0.96,-0.4
2005-08-12 00:00:00.000,249.23,248.89,249.23,248.89,0.3,0.1
2005-08-11 00:00:00.000,248.99,249.21,249.21,248.99,1.55,-0.02
2005-08-10 00:00:00.000,249.04,249.0,249.04,249.0,0.74,-0.11
2005-08-09 00:00:00.000,249.31,249.58,249.58,249.31,0.91,0.18
2005-08-08 00:00:00.000,248.87,250.27,250.27,248.87,0.97,-0.82
2005-08-05 00:00:00.000,250.93,250.93,250.93,250.93,1.12,-1.02
2005-08-04 00:00:00.000,253.51,253.51,253.51,253.51,0.76,2.24
2005-08-03 00:00:00.000,247.96,247.96,247.96,247.96,0.42,0.58
2005-08-02 00:00:00.000,246.53,246.53,246.53,246.53,1.03,0.43
2005-08-01 00:00:00.000,245.48,245.48,245.48,245.48,2.69,-0.02
2005-07-29 00:00:00.000,245.53,245.53,245.53,245.53,0.8,0.76
2005-07-28 00:00:00.000,243.67,243.67,243.67,243.67,0.71,-0.23
2005-07-27 00:00:00.000,244.24,244.24,244.24,244.24,2.11,-0.7
2005-07-26 00:00:00.000,245.95,245.95,245.95,245.95,0.58,-0.15
2005-07-25 00:00:00.000,246.31,246.31,246.31,246.31,1.83,0.22
2005-07-22 00:00:00.000,245.77,245.77,245.77,245.77,0.55,-0.31
2005-07-21 00:00:00.000,246.54,247.59,247.59,246.54,2.14,-0.59
2005-07-20 00:00:00.000,248.0,248.15,248.15,248.0,2.56,-0.13
2005-07-19 00:00:00.000,248.32,248.38,248.38,248.32,1.58,-0.19
2005-07-18 00:00:00.000,248.79,249.1,249.1,248.79,1.34,-0.06
2005-07-15 00:00:00.000,248.94,248.79,248.94,248.79,1.44,0.11
2005-07-14 00:00:00.000,248.67,249.76,249.76,248.67,2.2,-0.46
2005-07-13 00:00:00.000,249.81,249.43,249.81,249.43,2.17,0.13
2005-07-12 00:00:00.000,249.49,249.51,249.51,249.49,0.78,-0.02
2005-07-11 00:00:00.000,249.53,248.7,249.53,248.7,1.85,0.49
2005-07-08 00:00:00.000,248.32,247.31,248.32,247.31,0.78,0.62
2005-07-07 00:00:00.000,246.78,247.4,247.4,246.78,0.89,-0.13
2005-07-06 00:00:00.000,247.1,247.52,247.52,247.1,0.37,-0.32
2005-07-05 00:00:00.000,247.89,247.81,247.89,247.81,0.26,0.05
2005-07-04 00:00:00.000,247.77,246.92,247.77,246.92,0.86,0.51
2005-07-01 00:00:00.000,246.51,246.83,246.83,246.51,0.85,-0.12
2005-06-30 00:00:00.000,246.81,247.45,247.45,246.81,0.58,0.15
2005-06-29 00:00:00.000,246.44,244.83,246.44,244.83,1.16,0.58
2005-06-28 00:00:00.000,245.02,245.31,245.31,245.02,1.02,-0.39
2005-06-27 00:00:00.000,245.99,245.94,245.99,245.94,1.83,-0.32
2005-06-24 00:00:00.000,246.78,247.71,247.71,246.78,0.27,-0.09
2005-06-23 00:00:00.000,247.0,247.3,247.3,247.0,0.65,0.1
2005-06-22 00:00:00.000,246.76,247.42,247.42,246.76,0.47,0.08
2005-06-21 00:00:00.000,246.56,246.92,246.92,246.56,3.14,0.06
2005-06-20 00:00:00.000,246.42,247.31,247.31,246.42,0.29,-0.06
2005-06-17 00:00:00.000,246.56,246.45,246.56,246.45,0.93,0.11
2005-06-16 00:00:00.000,246.29,246.18,246.29,246.18,0.83,0.09
2005-06-15 00:00:00.000,246.07,246.05,246.07,246.05,2.35,0.14
2005-06-14 00:00:00.000,245.73,245.46,245.73,245.46,0.46,-0.04
2005-06-13 00:00:00.000,245.83,246.57,246.57,245.83,1.34,-0.31
2005-06-10 00:00:00.000,246.59,246.46,246.59,246.46,0.82,-0.19
2005-06-09 00:00:00.000,247.06,247.2,247.2,247.06,0.92,-0.06
2005-06-08 00:00:00.000,247.21,247.12,247.21,247.12,1.25,0.22
2005-06-07 00:00:00.000,246.67,247.1,247.1,246.67,0.62,0.37
2005-06-06 00:00:00.000,245.76,245.67,245.76,245.67,1.1,0.15
2005-06-03 00:00:00.000,245.38,245.26,245.38,245.26,0.18,0.2
2005-06-02 00:00:00.000,244.88,245.18,245.18,244.88,3.36,0.06
2005-06-01 00:00:00.000,244.73,244.1,244.73,244.1,1.73,0.2
2005-05-31 00:00:00.000,244.24,243.74,244.24,243.74,0.67,-0.13
2005-05-30 00:00:00.000,244.56,243.27,244.56,243.27,1.98,0.18
2005-05-27 00:00:00.000,244.13,243.2,244.13,243.2,0.54,0.37
2005-05-26 00:00:00.000,243.24,243.14,243.24,243.14,1.57,0.02
2005-05-25 00:00:00.000,243.19,242.85,243.19,242.85,2.25,-0.22
2005-05-24 00:00:00.000,243.72,243.72,243.72,243.72,1.49,0.14
2005-05-23 00:00:00.000,243.39,243.55,243.55,243.39,1.47,-0.12
2005-05-20 00:00:00.000,243.69,242.69,243.69,242.69,0.45,0.5
2005-05-19 00:00:00.000,242.48,241.79,242.48,241.79,0.25,0.45
2005-05-18 00:00:00.000,241.39,241.67,241.67,241.39,1.16,-0.06
2005-05-17 00:00:00.000,241.53,242.02,242.02,241.53,0.86,-0.38
2005-05-16 00:00:00.000,242.45,243.58,243.58,242.45,0.86,-0.37
2005-05-13 00:00:00.000,243.36,243.05,243.36,243.05,0.65,0.23
2005-05-12 00:00:00.000,242.81,242.69,242.81,242.69,0.23,-0.12
2005-05-11 00:00:00.000,243.1,243.5,243.5,243.1,0.56,-0.43
2005-05-10 00:00:00.000,244.14,244.43,244.43,244.14,0.23,-0.14
2005-05-09 00:00:00.000,244.48,245.23,245.23,244.48,0.34,-0.31
2005-05-06 00:00:00.000,245.24,245.17,245.24,245.17,0.19,0.22
2005-05-05 00:00:00.000,244.71,244.04,244.71,244.04,0.92,0.28
2005-05-04 00:00:00.000,244.03,245.56,245.56,244.03,1.05,-0.9
2005-04-29 00:00:00.000,246.25,246.03,246.25,246.03,0.21,0.24
2005-04-28 00:00:00.000,245.67,244.95,245.67,244.95,1.15,-0.31
2005-04-27 00:00:00.000,246.43,247.18,247.18,246.43,0.75,-0.09
2005-04-26 00:00:00.000,246.65,247.2,247.2,246.65,1.34,0.39
2005-04-25 00:00:00.000,245.69,246.37,246.37,245.69,2.13,0.02
2005-04-22 00:00:00.000,245.63,246.06,246.06,245.63,0.3,0.02
2005-04-21 00:00:00.000,245.58,245.82,245.82,245.58,0.75,-0.48
2005-04-20 00:00:00.000,246.77,247.45,247.45,246.77,4.73,0.78
2005-04-19 00:00:00.000,244.87,245.37,245.37,244.87,0.52,-0.23
2005-04-18 00:00:00.000,245.44,246.75,246.75,245.44,2.65,-0.56
2005-04-15 00:00:00.000,246.83,246.4,246.83,246.4,0.89,0.36
2005-04-14 00:00:00.000,245.95,246.02,246.02,245.95,1.33,-0.12
2005-04-13 00:00:00.000,246.25,245.82,246.25,245.82,1.13,-0.74
2005-04-12 00:00:00.000,248.08,248.79,248.79,248.08,1.43,0.79
2005-04-11 00:00:00.000,246.13,245.81,246.13,245.81,0.85,0.1
2005-04-08 00:00:00.000,245.88,246.42,246.42,245.88,1.63,0.27
2005-04-07 00:00:00.000,245.21,244.93,245.21,244.93,0.84,0.09
2005-04-06 00:00:00.000,244.98,247.42,247.42,244.98,0.55,-0.24
2005-04-05 00:00:00.000,245.56,246.08,246.08,245.56,0.73,-0.05
2005-04-04 00:00:00.000,245.68,247.0,247.0,245.68,1.32,0.05
2005-04-01 00:00:00.000,245.55,247.05,247.05,245.55,0.77,-0.39
2005-03-31 00:00:00.000,246.51,245.09,246.51,245.09,0.59,0.55
2005-03-30 00:00:00.000,245.17,245.2,245.2,245.17,1.44,0.39
2005-03-29 00:00:00.000,244.22,243.96,244.22,243.96,0.46,-0.25
2005-03-28 00:00:00.000,244.84,246.54,246.54,244.84,0.82,-1.45
2005-03-25 00:00:00.000,248.43,252.64,252.64,248.43,0.73,-0.88
2005-03-24 00:00:00.000,250.64,247.23,250.64,247.23,1.8,2.62
2005-03-23 00:00:00.000,244.24,242.84,244.24,242.84,0.72,1.12
2005-03-22 00:00:00.000,241.54,241.97,241.97,241.54,2.42,-0.13
2005-03-21 00:00:00.000,241.86,238.11,241.86,238.11,0.53,1.46
2005-03-18 00:00:00.000,238.39,238.0,238.39,238.0,0.31,0.22
2005-03-17 00:00:00.000,237.87,238.18,238.18,237.87,1.67,-0.25
2005-03-16 00:00:00.000,238.47,238.12,238.47,238.12,1.57,0.21
2005-03-15 00:00:00.000,237.96,237.52,237.96,237.52,0.53,0.55
2005-03-14 00:00:00.000,236.67,237.16,237.16,236.67,0.33,-0.14
2005-03-11 00:00:00.000,237.01,237.12,237.12,237.01,0.36,0.08
2005-03-10 00:00:00.000,236.81,236.89,236.89,236.81,1.99,-0.16
2005-03-09 00:00:00.000,237.19,236.86,237.19,236.86,0.98,-0.15
2005-03-08 00:00:00.000,237.55,238.13,238.13,237.55,1.01,-0.24
2005-03-07 00:00:00.000,238.11,237.92,238.11,237.92,0.62,0.14
2005-03-04 00:00:00.000,237.78,237.92,237.92,237.78,2.41,0.07
2005-03-03 00:00:00.000,237.62,236.77,237.62,236.77,2.25,0.51
2005-03-02 00:00:00.000,236.41,236.74,236.74,236.41,3.18,0.25
2005-03-01 00:00:00.000,235.81,235.96,235.96,235.81,0.17,0.3
2005-02-28 00:00:00.000,235.1,235.21,235.21,235.1,0.21,-0.02
2005-02-25 00:00:00.000,235.14,234.88,235.14,234.88,0.66,0.32
2005-02-24 00:00:00.000,234.38,234.09,234.38,234.09,0.13,0.1
2005-02-23 00:00:00.000,234.15,233.18,234.15,233.18,1.19,0.48
2005-02-22 00:00:00.000,233.03,233.92,233.92,233.03,1.7,-0.04
2005-02-21 00:00:00.000,233.13,233.72,233.72,233.13,0.69,-0.21
2005-02-18 00:00:00.000,233.62,234.41,234.41,233.62,0.14,-0.17
2005-02-17 00:00:00.000,234.02,234.64,234.64,234.02,0.53,-0.2
2005-02-16 00:00:00.000,234.49,234.28,234.49,234.28,1.73,-0.37
2005-02-15 00:00:00.000,235.36,235.33,235.36,235.33,0.1,0.03
2005-02-14 00:00:00.000,235.28,235.78,235.78,235.28,0.09,-0.31
2005-02-04 00:00:00.000,236.02,233.68,236.02,233.68,0.12,1.14
2005-02-03 00:00:00.000,233.36,233.31,233.36,233.31,1.11,0.22
2005-02-02 00:00:00.000,232.85,232.91,232.91,232.85,0.69,0.19
2005-02-01 00:00:00.000,232.41,232.93,232.93,232.41,0.15,-0.39
2005-01-31 00:00:00.000,233.32,233.21,233.32,233.21,0.17,-0.37
2005-01-28 00:00:00.000,234.18,234.04,234.18,234.04,1.04,0.18
2005-01-27 00:00:00.000,233.76,234.28,234.28,233.76,1.07,-0.49
2005-01-26 00:00:00.000,234.91,234.72,234.91,234.72,0.15,0.14
2005-01-25 00:00:00.000,234.58,234.47,234.58,234.47,1.61,-0.05
2005-01-24 00:00:00.000,234.7,235.98,235.98,234.7,1.23,-0.58
2005-01-21 00:00:00.000,236.07,235.75,236.07,235.75,0.52,0.63
2005-01-20 00:00:00.000,234.59,234.75,234.75,234.59,0.21,-0.01
2005-01-19 00:00:00.000,234.61,234.15,234.61,234.15,0.22,-0.31
2005-01-18 00:00:00.000,235.33,236.32,236.32,235.33,1.4,-0.31
2005-01-17 00:00:00.000,236.07,236.05,236.07,236.05,2.84,0.09
2005-01-14 00:00:00.000,235.85,234.6,235.85,234.6,1.12,0.59
2005-01-13 00:00:00.000,234.47,235.34,235.34,234.47,0.22,-0.15
2005-01-12 00:00:00.000,234.83,234.65,234.83,234.65,0.16,0.05
2005-01-11 00:00:00.000,234.72,235.01,235.01,234.72,0.3,0.32
2005-01-10 00:00:00.000,233.97,234.57,234.57,233.97,0.31,-0.6
2005-01-07 00:00:00.000,235.38,235.17,235.38,235.17,0.37,-0.06
2005-01-06 00:00:00.000,235.53,236.06,236.06,235.53,0.41,-0.5
2005-01-05 00:00:00.000,236.72,236.93,236.93,236.72,2.11,-0.21
2005-01-04 00:00:00.000,237.23,238.39,238.39,237.23,1.47,-0.86
2004-12-31 00:00:00.000,239.29,237.59,239.29,237.59,0.38,0.75
2004-12-30 00:00:00.000,237.51,237.03,237.51,237.03,0.93,-0.02
2004-12-29 00:00:00.000,237.56,237.65,237.65,237.56,0.33,-0.81
2004-12-28 00:00:00.000,239.49,240.5,240.5,239.49,4.13,-0.17
2004-12-27 00:00:00.000,239.89,240.49,240.49,239.89,0.51,-0.15
2004-12-24 00:00:00.000,240.24,239.28,240.24,239.28,2.59,1.41
2004-12-23 00:00:00.000,236.9,237.15,237.15,236.9,2.1,0.62
2004-12-22 00:00:00.000,235.45,234.41,235.45,234.41,0.43,0.8
2004-12-21 00:00:00.000,233.59,234.01,234.01,233.59,1.19,-0.31
2004-12-20 00:00:00.000,234.32,234.12,234.32,234.12,1.79,0.17
2004-12-17 00:00:00.000,233.93,233.56,233.93,233.56,0.44,0.58
2004-12-16 00:00:00.000,232.57,232.18,232.57,232.18,0.74,0.22
2004-12-15 00:00:00.000,232.06,231.53,232.06,231.53,0.5,0.58
2004-12-14 00:00:00.000,230.72,230.71,230.72,230.71,0.91,0.0
2004-12-13 00:00:00.000,230.71,231.02,231.02,230.71,3.0,0.27
2004-12-10 00:00:00.000,230.1,229.63,230.11,230.1,0.81,0.22
2004-12-09 00:00:00.000,229.59,230.11,230.11,229.59,2.0,-0.03
2004-12-08 00:00:00.000,229.66,229.55,229.66,229.55,0.51,-0.07
2004-12-07 00:00:00.000,229.81,229.59,229.81,229.59,1.65,0.38
2004-12-06 00:00:00.000,228.93,229.59,229.59,228.93,1.26,-0.05
2004-12-03 00:00:00.000,229.04,228.15,229.04,228.15,0.47,0.59
2004-12-02 00:00:00.000,227.69,230.67,230.67,227.69,0.16,-1.89
2004-12-01 00:00:00.000,232.08,233.51,233.51,232.08,0.5,1.1
2004-11-30 00:00:00.000,229.56,228.41,229.56,228.41,2.27,2.27
2004-11-29 00:00:00.000,224.47,222.12,224.47,222.12,1.74,1.25
2004-11-26 00:00:00.000,221.69,221.06,221.69,221.06,0.98,0.16
2004-11-25 00:00:00.000,221.33,221.32,221.33,221.32,0.7,-0.25
2004-11-24 00:00:00.000,221.89,222.24,222.24,221.89,0.22,-0.33
2004-11-23 00:00:00.000,222.62,223.63,223.63,222.62,0.32,-0.55
2004-11-22 00:00:00.000,223.85,224.82,224.82,223.85,1.09,-0.39
2004-11-19 00:00:00.000,224.72,224.14,224.72,224.14,0.37,-0.41
2004-11-18 00:00:00.000,225.65,225.48,225.65,225.48,0.38,-0.05
2004-11-17 00:00:00.000,225.76,226.18,226.18,225.76,0.6,-0.14
2004-11-16 00:00:00.000,226.07,226.72,226.72,226.07,4.48,-0.26
2004-11-15 00:00:00.000,226.65,226.89,226.89,226.65,2.01,-0.15
2004-11-12 00:00:00.000,226.99,227.01,227.01,226.99,1.04,-0.51
2004-11-11 00:00:00.000,228.16,228.85,228.85,228.16,0.33,-0.26
2004-11-10 00:00:00.000,228.75,228.46,228.75,228.46,0.8,-0.09
2004-11-09 00:00:00.000,228.96,229.47,229.47,228.96,2.7,-0.5
2004-11-08 00:00:00.000,230.11,229.92,230.11,229.92,0.5,-0.19
2004-11-05 00:00:00.000,230.55,230.84,230.84,230.55,2.54,-0.22
2004-11-04 00:00:00.000,231.06,231.3,231.3,231.06,0.36,-0.27
2004-11-03 00:00:00.000,231.68,232.4,232.4,231.68,0.33,-0.43
2004-11-02 00:00:00.000,232.67,232.45,232.67,232.45,2.19,0.16
2004-11-01 00:00:00.000,232.3,232.57,232.57,232.3,0.49,-0.12
2004-10-29 00:00:00.000,232.59,231.8,232.59,231.8,1.79,-0.16
2004-10-28 00:00:00.000,232.97,234.57,234.57,232.97,0.99,-0.56
2004-10-27 00:00:00.000,234.28,233.79,234.28,233.79,0.21,0.31
2004-10-26 00:00:00.000,233.56,234.12,234.12,233.56,1.49,0.0
2004-10-25 00:00:00.000,233.55,233.2,233.55,233.2,2.12,0.3
2004-10-22 00:00:00.000,232.85,233.76,233.76,232.85,0.11,-0.62
2004-10-21 00:00:00.000,234.3,234.76,234.76,234.3,0.86,-0.71
2004-10-20 00:00:00.000,235.97,236.05,236.05,235.97,0.58,0.12
2004-10-19 00:00:00.000,235.69,234.87,235.69,234.87,1.84,0.89
2004-10-18 00:00:00.000,233.6,233.76,233.76,233.6,0.24,0.62
2004-10-15 00:00:00.000,232.16,231.61,232.16,231.61,0.32,0.15
2004-10-14 00:00:00.000,231.81,231.37,231.81,231.37,0.39,0.14
2004-10-13 00:00:00.000,231.48,231.0,231.48,231.0,0.23,0.26
2004-10-12 00:00:00.000,230.89,230.28,230.89,230.28,0.26,0.06
2004-10-11 00:00:00.000,230.75,231.12,231.12,230.75,1.03,-0.77
2004-10-08 00:00:00.000,232.54,232.44,232.54,232.44,0.4,-0.35
2004-10-07 00:00:00.000,233.35,233.14,233.35,233.14,0.35,0.03
2004-10-06 00:00:00.000,233.27,233.07,233.27,233.07,0.56,0.11
2004-10-05 00:00:00.000,233.01,232.45,233.01,232.45,2.74,0.18
2004-10-04 00:00:00.000,232.6,232.52,232.6,232.52,1.34,0.01
2004-10-01 00:00:00.000,232.57,233.22,233.22,232.57,0.11,-0.27
